/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_212.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_212.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_212.jpg,0,0,0,5.896108E-06
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_295.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_295.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_295.jpg,0,0,0,1.266615E-06
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_378.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_378.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_378.jpg,0,0,0,2.915782E-06
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_466.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_466.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_466.jpg,0,0,0,2.777852E-06
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_553.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_553.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_553.jpg,0,0,0,1.516657E-05
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_638.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_638.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_638.jpg,0,0,0,1.337695E-06
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_720.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_720.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_720.jpg,0,0,0,8.928942E-06
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_801.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_801.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_801.jpg,0,0.07652736,0,0.05050741
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_894.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_894.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_894.jpg,0,0.3208144,0,0.2635931
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_42_980.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_42_980.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_42_980.jpg,0,0.5918012,0,0.6589647
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_063.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_063.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_063.jpg,0,0.8414669,0,1.557815
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_149.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_149.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_149.jpg,0,1,0,2.434993
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_229.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_229.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_229.jpg,0,1,0,3.370193
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_315.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_315.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_315.jpg,0,1,0,4.543543
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_403.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_403.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_403.jpg,0,1,0,5.472746
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_486.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_486.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_486.jpg,0,1,0,6.39483
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_573.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_573.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_573.jpg,0,1,0,7.309748
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_656.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_656.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_656.jpg,0,1,0,8.443413
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_740.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_740.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_740.jpg,0,1,0,9.342382
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_827.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_827.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_827.jpg,0,1,0,10.23431
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_43_915.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_43_915.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_43_915.jpg,0,1,0,11.33931
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_44_000.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_44_000.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_44_000.jpg,0,0.9214184,0,11.96628
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_44_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_44_082.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_44_082.jpg,0,0.6763539,0,12.69017
/home/workspace/CarND-Behavioral-Cloning-P3/IMG/center_2020_05_03_00_07_44_168.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/left_2020_05_03_00_07_44_168.jpg,/home/workspace/CarND-Behavioral-Cloning-P3/IMG/right_2020_05_03_00_07_44_168.jpg,0,0.434566,0,13.13609
